Tg,FFV,Tc,Density,Rg,canonical_SMILES,TC_mean,sanitization_error_supp1,sanitization_error_supp2,sanitization_error_supp3,sanitization_error_supp4
99.6931830663824,,0.524,0.956645411,21.10266717,*/C=C/c1cc(OCCCCCC)c(*)cc1OC,0.524,,,,
99.6931830663824,,0.31,0.939190483,17.48153992,*/C=C/c1cc(OCCCCCCCC)c(*)cc1OC,0.31,,,,
99.6931830663824,,0.251,0.902248035,20.35612021,*/C=C/c1cc(OCCCCCCCCCCCC)c(*)cc1OC,0.251,,,,
99.6931830663824,,0.3329999999999999,0.88205721,15.92222857,*/C=C/c1cc(OCCCCCCCCCCCCCCCC)c(/C=C/c2ccc(*)cc2)cc1OCCCCCCCCCCCCCCCC,0.3329999999999999,,,,
99.6931830663824,,0.212,0.984517634,14.07025714,*/C=C/c1ccc(*)c(-c2c(OCC(CC)CCCC)ccc3cc(-c4ccccc4)ccc23)c1,0.212,,,,
99.6931830663824,,0.256,0.919376466,12.57676107,*/C=C/c1ccc(*)c(-c2cc(-c3ccccc3)c(OCC(CC)CCCC)cc2OCC(CC)CCCC)c1,0.256,,,,
99.6931830663824,,0.237,0.947690837,13.74155321,*/C=C/c1ccc(*)c(-c2cc(OCC(CC)CCCC)c(-c3ccccc3)cc2OCC(CC)CCCC)c1,0.237,,,,
99.6931830663824,,0.196,0.892538398,13.24845393,*/C=C/c1ccc(*)c(-c2cc(OCC(CC)CCCC)c(OCC(CC)CCCC)cc2-c2ccccc2)c1,0.196,,,,
99.6931830663824,,0.184,0.956021414,17.81147708,*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(C(F)(F)F)cc2)c1,0.184,,,,
99.6931830663824,,0.308,0.925658948,17.48157569,*/C=C/c1ccc(*)c(-c2cc(OCCC(C)C)c(OCCC(C)C)cc2-c2ccc(OC)cc2)c1,0.308,,,,
99.6931830663824,,0.339,0.946624284,20.81567785,*/C=C/c1ccc(*)c2ccc(CCCCCC)cc12,0.339,,,,
43.3930774,,0.256334092524391,1.006135387,25.25187791,*/C=C/c1ccc(*)cc1,,,,,
129.2206103,,0.256334092524391,0.9854843785473083,16.419786709543974,*/C=C/c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(/C=C/c7ccc8c(c7)c7cc(*)ccc7n8CC(CC)CCCC)cc6)c(C#N)c5)cc4)cc3)cc2C#N)cc1,,,,,
187.4626146,,0.256334092524391,0.9854843785473083,16.419786709543974,*/C=C/c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(/C=C/c7ccc8c(c7)c7cc(*)ccc7n8CC(CC)CCCC)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,,,,,
99.6931830663824,,0.365,0.900179408,11.69721179,*/C=C/c1sc(*)c(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,0.365,,,,
99.6931830663824,,0.291,0.9854843785473083,16.419786709543974,*/C=C/c1sc(/C=C/c2cc(CCCCCCCCCCCC)c(*)s2)cc1CCCCCCCCCCCC,0.291,,,,
27.51087357,,0.256334092524391,0.9854843785473083,16.419786709543974,*=C=C=C(CCCCOC(=O)NC(=O)OCCCC)C(=*)CCCCOC(=O)NC(=O)OCCCC,,,,,
99.6931830663824,,0.256334092524391,1.089327475,15.55466977,*=C=C=C(CCCCOC(=O)Nc1ccccc1)C(=*)CCCCOC(=O)Nc1ccccc1,,,,,
42.01413885,,0.256334092524391,0.9854843785473083,16.419786709543974,*=C=C=C(CO)C(=*)CO,,,,,
172.0633872,,0.256334092524391,0.9854843785473083,16.419786709543974,*=C=C=C(COC(=O)NCC)C(=*)COC(=O)NCC,,,,,
76.80290526,,0.256334092524391,0.9854843785473083,16.419786709543974,*=C=C=C(COS(=O)(=O)c1ccc(C)cc1)C(=*)COS(=O)(=O)c1ccc(C)cc1,,,,,
55.30555285,,0.256334092524391,0.9854843785473083,16.419786709543974,*=C=C=C(COS(=O)(=O)c1ccc(OC)cc1)C(=*)COS(=O)(=O)c1ccc(OC)cc1,,,,,
99.6931830663824,,0.256334092524391,1.114657106,12.21503123,*=C=C=C(Cn1c2ccccc2c2ccccc21)C(=*)Cn1c2ccccc2c2ccccc21,,,,,
131.2577432,,0.256334092524391,0.9854843785473083,16.419786709543974,*=CC#C[Si](C#CC=NN=*)(c1ccccc1)c1ccccc1,,,,,
95.14114513,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Cc1ccc(C(=O)CCCCC(=O)c2ccc(C=C3CN(C)CC(=*)C3=O)o2)o1,,,,,
105.3372816,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Cc1ccc(C2=CSC(=*)S2)cc1,,,,,
187.1036635,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Cc1ccc(C=C2SC(=S)N(c3ccc(N4C(=O)C(=*)SC4=S)cc3)C2=O)cc1,,,,,
89.38045943,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Nc1ccc(N=C(C)Nc2ccc(-c3ccc(NC(=*)C)c(C(=O)O)c3)cc2C(=O)O)cc1,,,,,
132.5253262,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Nc1cccc(Oc2cccc(Oc3cccc(N=C4OC(=O)c5cc6c(cc54)C(=*)OC6=O)c3)c2)c1,,,,,
193.7356518,,0.256334092524391,0.9854843785473083,16.419786709543974,*=Nc1cccc(Oc2cccc(Oc3cccc(N=C4OC(=O)c5ccc(-c6ccc7c(c6)C(=O)OC7=*)cc54)c3)c2)c1,,,,,
437.49,,0.256334092524391,0.9854843785473083,16.419786709543974,*=c1cc2ccc3cc(=c4c5ccccc5c(=*)c5ccccc45)cc4ccc(c1)c2c34,,,,,
432.43,,0.256334092524391,0.9854843785473083,16.419786709543974,*=c1cc2ccc3cc(=c4oc(=*)c5ccc6cccc7c8cccc9ccc4c(c98)c5c67)cc4ccc(c1)c2c34,,,,,
99.6931830663824,0.41367738,0.17307957385957387,1.1026996606012858,17.60778451296121,*C#CC#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,,,
49.13696662,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC#Cc1ccc(*)s1,,,,,
68.35869686,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC#Cc1ccc2c3ccc(*)cc3n(CCCCCCCCCCCCCCCC)c2c1,,,,,
73.99227071,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC(CCCCOC(=O)NCC(=O)OCCCC)=C(*)c1cncnc1,,,,,
40.70123878,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC(CCCCOC(=O)NCCC)=C(*)CCCCOC(=O)NCCC,,,,,
5.219913288,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC(CCCCOC(=O)NCCCCCC)=C(*)CCCCOC(=O)NCCCCCC,,,,,
99.6931830663824,0.37237347,0.2177132651911862,1.0756756118956374,17.606477665903444,*C#CC(COS(=O)(=O)c1ccc(C)cc1)=C(*)COS(=O)(=O)c1ccc(C)cc1,,,,,
-2.237818484,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC(Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21)=C(*)Cn1c2ccc(CCCCCCCCCCCCCCCC)cc2c2cc(CCCCCCCCCCCCCCCC)ccc21,,,,,
164.1018919,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#CC(OS(=O)(=O)c1ccc(C)cc1)=C(*)OS(=O)(=O)c1ccc(C)cc1,,,,,
99.6931830663824,0.40884949,0.2866846457990282,0.8714579073969067,14.186468021136411,*C#Cc1cc(C(C)(C)C)cc2c3cc(C(C)(C)C)cc(*)c3n(CCCCCCCCCCCCCCCC)c12,,,,,
-43.36051195,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#Cc1cc(OC(COCCOCCOCCOC)COCCOCCOCCOC)c(C#Cc2cc(OCCOCCOCCOCCC(=O)[O][Na])c(*)cc2OCCOCCOCCOCCC(=O)[O][Na])cc1OC(COCCOCCOCCOC)COCCOCCOCCOC,,,,,
61.85443636,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#Cc1cc(OCCCCCCCCCC)c(*)cc1OCCCCCCCCCC,,,,,
53.41644401,,0.256334092524391,0.9854843785473083,16.419786709543974,*C#Cc1ccc(*)c(SCCCCCCCCCCCC)c1,,,,,
99.6931830663824,0.47028838,0.2032674898648648,1.130415148827841,17.423722705254082,*C#Cc1cccc(C#C[SiH2]*)c1,,,,,
99.6931830663824,0.48442803,0.2032674898648648,1.130415148827841,17.423722705254082,*C#Cc1cccc(C#C[SiH](*)C)c1,,,,,
99.6931830663824,0.45724186,0.2032674898648648,1.130415148827841,17.423722705254082,*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,,,,,
99.6931830663824,0.49595595,0.2032674898648648,1.130415148827841,17.423722705254082,*C#Cc1cccc(C#C[Si](*)(C)C)c1,,,,,
99.6931830663824,0.43769633,0.2075986327220077,1.034241368527357,17.26601291448575,*C#Cc1ccccc1C#C[SiH](*)c1ccccc1,,,,,
99.6931830663824,0.33776563,0.20298758796296287,1.107511804653157,15.431953990449284,*C(*)(F)Cl,,,,,
99.6931830663824,0.32274038,0.12003512175324677,1.199353523735722,17.705682938974206,*C(*)(F)F,,,,,
122.3867673,,0.2033333333333333,0.9854843785473083,16.419786709543974,*C(*)C,0.2033333333333333,,,,
99.6931830663824,0.33876364,0.20196199272486762,1.1147054044017404,14.574585157728492,*C(*)C(=O)OC,,,,,
12.73837737,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(*)C(=O)OC(C)(C)C,,,,,
136.5678336,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(*)C(=O)OC(C)(C)CC,,,,,
99.6931830663824,0.38104788,0.2531269568360973,0.9550998596424407,16.778348090790846,*C(*)C(=O)OC(C)C,,,,,
99.6931830663824,0.40121578,0.305475557034256,0.8545208001633503,13.852861883586689,*C(*)C(=O)OC1CCCCC1,,,,,
99.6931830663824,0.36012778,0.20627010579302582,1.048524071485365,17.79126469842463,*C(*)C(=O)OCC,,,,,
99.6931830663824,0.38345076,0.23242476991339145,0.9578675574321524,13.3446839328036,*C(*)C(=O)OCCC,,,,,
99.6931830663824,,0.206,0.9854843785473083,16.419786709543974,*C(*)CC,0.206,,,,
99.6931830663824,0.33115728,0.17702197619047627,1.0638213027789774,14.868483909669926,*C(*)F,,,,,
99.6931830663824,0.24565388,0.16224231547619042,1.2789883460754368,15.760914295440877,*C(*)O,,,,,
99.6931830663824,0.47395904,0.2032674898648648,1.130415148827841,17.423722705254082,*C(=C(*)c1ccc(C(C)(C)C)cc1)c1ccccc1,,,,,
99.6931830663824,0.42642935,0.18010365057915054,0.971625585495833,16.330153449362417,*C(=C(*)c1ccc(CCCC)cc1)c1ccccc1,,,,,
99.6931830663824,0.40046864,0.24780339973438706,0.8867112720110956,15.593305717299577,*C(=C(*)c1ccc(Oc2ccccc2)cc1)c1ccccc1,,,,,
99.6931830663824,0.45051401,0.2065957041505791,1.130415148827841,17.423722705254082,*C(=C(*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,,,,,
99.6931830663824,0.38086854,0.25032665128054177,0.9578310182522501,16.74210651933171,*C(=C(C#N)c1ccc(C(=O)OC2CCN(*)CC2)cc1)c1ccc(OC)cc1,,,,,
99.6931830663824,0.40600876,0.22268160721324304,0.8446818992709545,13.696504001903092,*C(=C([2H])C([2H])([2H])C(*)([2H])[2H])C([2H])([2H])[2H],,,,,
99.6931830663824,0.39509432,0.20391704428397667,0.9439275538609893,12.877336692395051,*C(=C(c1ccc(*)cc1)c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccccc2)cc1,,,,,
99.6931830663824,0.40216642,0.3480955089930259,0.8707913439378541,18.231638386979817,*C(=Cc1cc(OC)c(C=C(c2ccc(*)cc2)c2ccc(C(F)(F)F)cc2)cc1OC)c1ccc(C(F)(F)F)cc1,,,,,
99.6931830663824,0.39273614,0.2120594128109872,1.0004758667989242,16.85295672856661,*C(=Cc1cc(OC)c(C=C(c2ccc(*)cc2)c2ccc(F)cc2)cc1OC)c1ccc(F)cc1,,,,,
99.6931830663824,0.37715059,0.24741984143904427,1.264477934940259,20.226761825120438,*C(=Cc1cc(OC)c(C=C(c2ccc(*)cc2)c2ccc(OC)cc2)cc1OC)c1ccc(OC)cc1,,,,,
99.6931830663824,0.38687983,0.21542707589717086,0.9782147653008489,13.271642808232901,*C(=Cc1cc(OC)c(C=C(c2ccc(F)cc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccc(F)cc1,,,,,
99.6931830663824,0.3940856,0.20330275030570577,0.9464614169958054,14.349262910005068,*C(=Cc1cc(OC)c(C=C(c2ccc(F)cc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccc(F)cc1,,,,,
99.6931830663824,0.3885182,0.23193473589431995,0.9347983436172947,14.323670999633709,*C(=Cc1cc(OC)c(C=C(c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1OC)c1ccccc1,,,,,
99.6931830663824,0.39179983,0.22734220247040188,1.045498003306817,16.902336607559906,*C(=Cc1cc(OC)c(C=C(c2ccccc2)c2ccc3cc(*)ccc3c2)cc1OC)c1ccccc1,,,,,
99.6931830663824,0.39856806,0.2048829028581385,0.9417824422830359,15.759514461669733,*C(=Cc1cc(OCCCCCCCC)c(C=C(c2ccccc2)c2ccc3c(c2)Sc2ccc(*)cc2S3)cc1OCCCCCCCC)c1ccccc1,,,,,
99.6931830663824,0.39715192,0.26265165626937736,0.9322045009055518,15.05441871242668,*C(=Cc1ccc(C=C(c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1)c1ccccc1,,,,,
99.6931830663824,0.39901234,0.26056120528994253,0.8817427820556866,15.185970183980682,*C(=Nc1ccccc1)c1ccc(-c2ccc(*)cc2)cc1,,,,,
105.8292511,,0.256334092524391,0.919975664,25.84971423,*C(=O)C(*)(C)C,,,,,
99.6931830663824,0.35458952,0.2336062553317816,1.0700490775816884,14.607075497431612,*C(=O)C1=C(*)C2C=CC1C2,,,,,
99.6931830663824,0.34482539,0.17850758180068432,1.0391403574241616,12.495230289492342,*C(=O)C1C2C=CC(C2)C1*,,,,,
100.5840527,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)C1CC1C(=O)N1CCN(*)CC1,,,,,
99.6931830663824,0.35082586,0.2447999109606073,1.096248666460239,18.485932147539376,*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21,,,,,
197.4539358,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)CCCCC(=O)c1ccc(C=C2CCC(=Cc3ccc(*)cc3)C2=O)cc1,,,,,
99.6931830663824,0.35664394,0.23779706769235223,1.0833094503585758,14.497973960325316,*C(=O)CCCCCCCCC(=O)N1CC(C)N(*)CC1C,,,,,
99.6931830663824,0.3439724,0.17808689132449385,1.0251298361705812,12.830650659344009,*C(=O)CCCCCCCCC(=O)N1CCN(*)CC1,,,,,
99.6931830663824,0.34895116,0.2505620875479088,1.0420164333768553,15.112170575030447,*C(=O)CCCCCCCCC(=O)NC1CCCCN(*)C1,,,,,
40.58060093,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)CCN1CCN(CCC(=O)N2CCN(*)CC2)CC1,,,,,
164.8639006,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N(*)CC=C,,,,,
14.34014558,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N(*)CCCCCC,,,,,
99.6931830663824,,0.408,0.861970531,12.57201307,*C(=O)N(*)CCCCCCCCCCCCCCCCCC,0.408,,,,
150.7130657,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N(*)c1ccccc1,,,,,
99.6931830663824,0.37117268,0.2333299159848371,1.0206641623216037,14.99901175988536,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)(C)C1=O,,,,,
170.3261787,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccc(Cl)cc1,,,,,
99.6931830663824,0.36982444,0.3063905463339479,0.9863544045201794,19.097672933103375,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(CC)(CC)C1=O,,,,,
277.0792131,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C2(CCCCC2)C1=O,,,,,
242.6534046,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)(CC)C1=O,,,,,
138.7903633,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)c2)C3=O)C(C)(C)C1=O,,,,,
99.6931830663824,0.37126454,0.22798121360388465,1.054750751374686,14.74225867297362,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccc(OC)cc1OC,,,,,
99.6931830663824,0.3735679,0.2969641012840454,0.9600044210639244,16.750699030810683,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccccc1,,,,,
99.6931830663824,0.3545699,0.2336062553317816,1.0700490775816884,14.607075497431612,*C(=O)NC1CCC(CC2CCC(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CC2)CC1,,,,,
99.6931830663824,0.32360402,0.11178660984848486,1.1866321009140552,17.92443358493052,*C(=O)NC1CCCC(*)O1,,,,,
99.6931830663824,0.33746625,0.19190352050264547,1.1198307900871998,14.363600574976797,*C(=O)NCC(C)(C)CNC(=O)c1ncn(C)c1*,,,,,
99.6931830663824,,0.217,0.9854843785473083,16.419786709543974,*C(=O)NCCCCCCCCCCNC(=O)c1ccc(*)o1,0.217,,,,
49.59402876,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)NCCCCCCCCCCNC(=O)c1cccc(*)n1,,,,,
85.60365033,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)NCCCCCCCCCCNC(=O)c1cncc(*)c1,,,,,
99.6931830663824,0.34059316,0.2572240963509489,1.206138442286578,14.033956112154915,*C(=O)NCCCCCCNC(=O)c1ccc(*)nc1,,,,,
42.90894132,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)NCCCCCCNC(=O)c1ccc(*)s1,,,,,
99.6931830663824,0.33363359,0.1720464960317461,1.1240383139680727,13.959841076983462,*C(=O)NCCCCCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,,,,
99.6931830663824,0.33524849,0.17188421031746035,1.1459172169437664,14.006109489328463,*C(=O)NCCCCCCNC(=O)c1ncn(C)c1*,,,,,
143.0502256,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)NCCC[Si](C)(C)O[Si](C)(C)CCCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,,,,
99.6931830663824,0.33834048,0.20298758796296287,1.107511804653157,15.431953990449284,*C(=O)NCCN(CCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,,,,
99.6931830663824,0.34863371,0.25011875421457547,1.0459311535819322,13.14449932666628,*C(=O)NCCN(CCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,,,,
99.6931830663824,0.34009397,0.256743818573171,1.1480243216944903,13.698106508070751,*C(=O)NCCN(CCNC(=O)c1cccc(N2C(=O)c3ccc(*)cc3C2=O)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,,,,
99.6931830663824,0.32267936,0.12003512175324677,1.199353523735722,17.705682938974206,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,,,,
99.6931830663824,0.30881015,0.16744833333333325,1.233283231300746,15.449724951121512,*C(=O)NCCNC(=O)c1ncn(C)c1*,,,,,
135.1836518,,0.256334092524391,0.9854843785473083,16.419786709543974,*C(=O)NNC(=O)c1ccc(*)nc1,,,,,
99.6931830663824,0.37272461,0.2177132651911862,1.024915178568248,15.17348846037529,*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3ccc(*)nc3)cc2)cc1,,,,,
99.6931830663824,0.37010873,0.18787358401659143,1.1889427933622567,18.8857859393957,*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3ccc(*)o3)cc2)cc1,,,,,
99.6931830663824,0.36547823,0.15815775117559286,1.1212869800978766,13.788981569011312,*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3cncc(*)c3)cc2)cc1,,,,,
99.6931830663824,0.38812467,0.24028724674235644,0.9625036509563946,13.856327854241766,*C(=O)Nc1c(C)cc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c2C)C3=O)c1C,,,,,
99.6931830663824,0.37338433,0.3012931806491248,0.9600044210639244,16.750699030810683,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,,,,,
99.6931830663824,0.37184486,0.2270657294769005,1.0621749986501574,17.518659810929634,*C(=O)Nc1c(C)cc(Cc2cc(C)c(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(OC(F)(F)F)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,,,,,
